
2022-01-01 22:03:49.316145
2022-01-01 22:04:05.392630
2022-01-01 22:04:45.140861
2022-01-01 22:07:18.256077
2022-01-01 22:44:28.754607
Ball coll OK,5,4,32,12,3,1,-1,26,0.0714
2022-01-01 23:21:30.678736
An exception of type AttributeError occurred. Arguments:
("'Namespace' object has no attribute 'q'",)
2022-01-01 23:24:15.165204
An exception of type AttributeError occurred. Arguments:
("'Namespace' object has no attribute 'q'",)
2022-01-01 23:27:23.117524
2022-01-01 23:27:34.015437

An exception of type TypeError occurred. Arguments:
('can only concatenate str (not "list") to str',)
2022-01-01 23:27:47.434477

2022-01-01 23:33:06.156831
Ball coll OK,5,4,32,12,3,[Matrix([[0, 1, 0, 0, 0, 0]]), Matrix([[0, 0, 0, 1, 0, 0]]), Matrix([[0, 0, 0, 0, 0, 1]]), Matrix([[0, 0, 1, 0, 0, 0]]), Matrix([[0, 0, 0, 0, 1, 0]]), Matrix([[1, 0, 0, 0, 0, 0]])],[Matrix([[0]])],1,-1,42,0.0714
2022-01-01 23:36:52.189604
Ball coll OK,5,4,32,12,3,6,1,1,0,31,0.0909
Ball coll OK,5,4,32,12,3,6,1,1,0,172,0.0175
Ball coll OK,5,4,32,12,3,6,1,1,0,30,0.1
Ball coll OK,5,4,32,12,3,6,1,1,0,31,0.1
Ball coll OK,5,4,32,12,3,6,1,1,0,55,0.0588
Ball coll OK,5,4,32,12,3,6,1,1,0,33,0.0909
Ball coll OK,5,4,32,12,3,6,1,1,0,23,0.1667
Ball coll OK,5,4,32,12,3,6,1,1,0,223,0.0139
Ball coll OK,5,4,32,12,3,6,1,1,0,40,0.0588
Ball coll OK,5,4,32,12,3,6,1,1,0,146,0.0192
Ball coll OK,5,4,32,12,3,6,1,1,0,159,0.0125
Ball coll OK,5,4,32,12,3,6,1,1,0,18,0.0714
Ball coll OK,5,4,32,12,3,6,1,1,0,11,1.0
Ball coll OK,5,4,32,12,3,6,1,1,0,10,1.0
Ball coll OK,5,4,32,12,3,6,1,1,0,91,0.0357
Ball coll OK,5,4,32,12,3,6,1,1,0,107,0.0323
Ball coll OK,5,4,32,12,3,6,1,1,0,120,0.0294
Ball coll OK,5,4,32,12,3,6,1,1,0,62,0.0417
Ball coll OK,5,4,32,12,3,6,1,1,0,117,0.0222
Ball coll OK,5,4,32,12,3,6,1,1,0,83,0.0417
Ball coll OK,5,4,32,12,3,6,1,1,0,109,0.0476
Ball coll OK,5,4,32,12,3,6,1,1,0,152,0.0227
Ball coll OK,5,4,32,12,3,6,1,1,0,131,0.025
Ball coll OK,5,4,32,12,3,6,1,1,0,214,0.0154
Ball coll OK,5,4,32,12,3,6,1,1,0,133,0.0233
Ball coll OK,5,4,32,12,3,6,1,1,0,31,0.1111
Ball coll OK,5,4,32,12,3,6,1,1,0,143,0.0244
Ball coll OK,5,4,32,12,3,6,1,1,0,138,0.0208
Ball coll OK,5,4,32,12,3,6,1,1,0,21,0.3333
Ball coll OK,5,4,32,12,3,6,1,1,0,72,0.025
Ball coll OK,5,4,32,12,3,6,1,1,0,25,0.0833
Ball coll OK,5,4,32,12,3,6,1,1,0,79,0.0312
Ball coll OK,5,4,32,12,3,6,1,1,0,11,1.0
Ball coll OK,5,4,32,12,3,6,1,1,0,125,0.0244
Ball coll OK,5,4,32,12,3,6,1,1,0,31,0.1667
Ball coll OK,5,4,32,12,3,6,1,1,0,122,0.0196
Ball coll OK,5,4,32,12,3,6,1,1,0,46,0.0769
Ball coll OK,5,4,32,12,3,6,1,1,0,19,0.1667
Ball coll OK,5,4,32,12,3,6,1,1,0,269,0.0115
Ball coll OK,5,4,32,12,3,6,1,1,0,39,0.0667
Ball coll OK,5,4,32,12,3,6,1,1,0,191,0.0116
Ball coll OK,5,4,32,12,3,6,1,1,0,35,0.0909
Ball coll OK,5,4,32,12,3,6,1,1,0,100,0.027
Ball coll OK,5,4,32,12,3,6,1,1,0,368,0.0086
Ball coll OK,5,4,32,12,3,6,1,1,0,40,0.0556
Ball coll OK,6,7,64,42,3,21,1,1,0,52432,0.0
2022-01-02 19:04:20.732316
2022-01-02 19:06:42.632582
2022-01-02 19:07:14.835501
Ball coll OK,6,9,64,10,3,5,1,1,0,4870,0.0323
Ball coll OK,6,9,64,10,3,5,1,1,0,8630,0.0189
Ball coll OK,6,9,64,10,3,5,1,1,0,6495,0.0217
Ball coll OK,6,9,64,10,3,5,1,1,0,16440,0.0169
Ball coll OK,6,9,64,10,4,5,2,1,1,42070,0.0043
Ball coll OK,6,9,64,10,3,5,1,1,0,7011,0.0227
Ball coll OK,6,9,64,10,3,5,1,1,0,2489,0.0769
Ball coll OK,6,9,64,10,3,5,1,1,0,6529,0.027
Ball coll OK,6,9,64,10,8,5,4,1,1,54085,0.0038
2022-01-03 11:49:19.842535
2022-01-03 12:53:26.612155
Ball coll OK,6,9,64,10,2,5,1,1,0,1663,0.1111
2022-01-03 18:15:24.162192
2022-01-03 18:24:24.912779
Ball coll OK,6,9,64,10,2,5,1,1,0,1493,0.1667
Ball coll OK,6,9,64,10,2,5,1,1,0,786,1.0
Ball coll OK,6,9,64,10,2,5,1,1,0,1798,0.25
Ball coll OK,6,9,64,10,2,5,1,1,0,10652,0.0227
Ball coll OK,6,9,64,10,2,5,1,1,0,1576,0.1111
Ball coll OK,6,9,64,10,2,5,1,1,0,3606,0.0556
Ball coll OK,6,9,64,10,2,5,1,1,0,10165,0.0196
Ball coll OK,6,9,64,10,2,5,1,1,0,1768,0.1667
Ball coll OK,6,9,64,10,2,5,1,1,0,649,0.2
Ball coll OK,6,9,64,10,6,5,3,1,1,32083,0.0071
Ball coll OK,6,9,64,10,2,5,1,1,0,928,0.5
Ball coll OK,6,9,64,10,2,5,1,1,0,15771,0.0128
Ball coll OK,6,9,64,10,2,5,1,1,0,4906,0.0333
Ball coll OK,6,9,64,10,2,5,1,1,0,3326,0.0714
Ball coll OK,6,9,64,10,2,5,1,1,0,5798,0.0357
Ball coll OK,6,9,64,10,2,5,1,1,0,1665,0.1
Ball coll OK,6,9,64,10,2,5,1,1,0,15448,0.0143
Ball coll OK,6,9,64,10,2,5,1,1,0,8979,0.0294
Ball coll OK,6,9,64,10,2,5,1,1,0,9193,0.0204
Ball coll OK,6,9,64,10,2,5,1,1,0,4300,0.1111
Ball coll OK,6,9,64,10,2,5,1,1,0,1649,0.0526
Ball coll OK,6,9,64,10,2,5,1,1,0,11708,0.0167
Ball coll OK,6,9,64,10,2,5,1,1,0,7693,0.0455
Ball coll OK,6,9,64,10,6,5,3,1,1,95414,0.0021
Ball coll OK,6,9,64,10,2,5,1,1,0,5547,0.0189
Ball coll OK,6,9,64,10,2,5,1,1,0,7614,0.027
Ball coll OK,6,9,64,10,2,5,1,1,0,7492,0.0233
Ball coll OK,6,9,64,10,2,5,1,1,0,6606,0.0217
Ball coll OK,6,9,64,10,2,5,1,1,0,1858,0.5
Ball coll OK,6,9,64,10,2,5,1,1,0,2174,0.1
Ball coll OK,6,9,64,10,2,5,1,1,0,3270,0.0667
Ball coll OK,6,9,64,10,2,5,1,1,0,32619,0.0042
Ball coll OK,6,9,64,10,2,5,1,1,0,3177,0.0256
Ball coll OK,6,9,64,10,2,5,1,1,0,5036,0.0385
Ball coll OK,6,9,64,10,2,5,1,1,0,5009,0.0357
Ball coll OK,6,9,64,10,2,5,1,1,0,7821,0.0238
Ball coll OK,6,9,64,10,6,5,3,1,1,85471,0.002
Ball coll OK,6,9,64,10,2,5,1,1,0,9607,0.0312
Ball coll OK,6,9,64,10,6,5,3,1,1,34070,0.0048
Ball coll OK,6,9,64,10,6,5,3,1,1,8023,0.0263
2022-01-06 18:05:37.590362
Ball coll OK,6,4,64,40,16,20,8,1,1,422,0.0294
2022-01-06 18:22:11.038292
Ball coll OK,6,4,64,40,2,20,1,1,0,32,0.0769
Ball coll OK,6,4,64,40,2,20,1,1,0,131,0.0714
Ball coll OK,6,4,64,40,2,20,1,1,0,984,0.0128
Ball coll OK,6,4,64,40,2,20,1,1,0,31,1.0
Ball coll OK,6,4,64,40,2,20,1,1,0,120,0.0714
Ball coll OK,6,4,64,40,16,20,8,1,1,1883,0.0065
Ball coll OK,6,4,64,40,2,20,1,1,0,140,0.1429
Ball coll OK,6,4,64,40,16,20,8,1,1,412,0.0357
Ball coll OK,6,4,64,40,16,20,8,1,1,187,0.125
Ball coll OK,6,4,64,40,2,20,1,1,0,822,0.0123
Ball coll OK,6,4,64,40,2,20,1,1,0,33,0.25
Ball coll OK,6,4,64,40,2,20,1,1,0,28,0.3333
Ball coll OK,6,4,64,40,2,20,1,1,0,239,0.05
Ball coll OK,6,4,64,40,2,20,1,1,0,327,0.0345
Ball coll OK,6,4,64,40,2,20,1,1,0,123,0.0625
Ball coll OK,6,4,64,40,16,20,8,1,1,1133,0.0088
Ball coll OK,6,4,64,40,2,20,1,1,0,140,0.0833
Ball coll OK,6,4,64,40,2,20,1,1,0,542,0.025
Ball coll OK,6,4,64,40,2,20,1,1,0,190,0.0526
Ball coll OK,6,4,64,40,2,20,1,1,0,453,0.0208
Ball coll OK,6,4,64,40,2,20,1,1,0,34,0.1429
Ball coll OK,6,4,64,40,16,20,8,1,1,1684,0.006
Ball coll OK,6,4,64,40,2,20,1,1,0,435,0.02
Ball coll OK,6,4,64,40,16,20,8,1,1,404,0.0244
Ball coll OK,6,4,64,40,2,20,1,1,0,322,0.0357
Ball coll OK,6,4,64,40,2,20,1,1,0,32,0.1429
Ball coll OK,6,4,64,40,2,20,1,1,0,487,0.0222
Ball coll OK,6,4,64,40,2,20,1,1,0,64,0.5
Ball coll OK,6,4,64,40,2,20,1,1,0,239,0.04
Ball coll OK,6,4,64,40,2,20,1,1,0,317,0.0303
Ball coll OK,6,4,64,40,2,20,1,1,0,178,0.0526
Ball coll OK,6,4,64,40,2,20,1,1,0,167,0.0714
Ball coll OK,6,4,64,40,2,20,1,1,0,424,0.0227
Ball coll OK,6,4,64,40,2,20,1,1,0,124,0.1
Ball coll OK,6,4,64,40,2,20,1,1,0,37,1.0
Ball coll OK,6,4,64,40,2,20,1,1,0,162,0.0556
Ball coll OK,6,4,64,40,2,20,1,1,0,129,0.1111
Ball coll OK,6,4,64,40,16,20,8,1,1,2505,0.0042
Ball coll OK,6,4,64,40,2,20,1,1,0,476,0.0208
Ball coll OK,6,4,64,40,2,20,1,1,0,70,0.1667
Ball coll OK,6,4,64,40,2,20,1,1,0,132,0.0588
Ball coll OK,6,4,64,40,2,20,1,1,0,70,0.125
Ball coll OK,6,4,64,40,16,20,8,1,1,1440,0.0072
Ball coll OK,6,4,64,40,16,20,8,1,1,40,0.1667
Ball coll OK,6,4,64,40,16,20,8,1,1,39,0.5
Ball coll OK,6,4,64,40,16,20,8,1,1,551,0.0189
Ball coll OK,6,4,64,40,16,20,8,1,1,107,0.125
Ball coll OK,6,4,64,40,16,20,8,1,1,1103,0.0128
Ball coll OK,6,4,64,40,16,20,8,1,1,990,0.0105
Ball coll OK,6,4,64,40,16,20,8,1,1,1267,0.0103
Ball coll OK,6,4,64,40,16,20,8,1,1,915,0.0111
Ball coll OK,6,4,64,40,16,20,8,1,1,190,0.0556
Ball coll OK,6,4,64,40,16,20,8,1,1,2375,0.0047
Ball coll OK,6,4,64,40,16,20,8,1,1,1298,0.0088
Ball coll OK,6,4,64,40,16,20,8,1,1,159,0.125
Ball coll OK,6,4,64,40,16,20,8,1,1,1397,0.0089
2022-01-07 00:24:52.540774
2022-01-07 00:26:50.847201
Ball coll OK,6,4,64,40,16,20,8,1,1,2654,0.0043
Ball coll OK,6,5,64,44,2,22,1,2,0,1109,0.0
Ball coll OK,6,5,64,44,2,22,1,2,0,758,0.0001
Ball coll OK,6,4,64,40,16,20,8,1,1,1836,0.0059
Ball coll OK,6,4,64,40,16,20,8,1,1,147,0.0833
Ball coll OK,6,4,64,40,16,20,8,1,1,721,0.0133
Ball coll OK,6,4,64,40,16,20,8,1,1,710,0.0238
Ball coll OK,6,5,64,44,2,22,1,2,0,2485,0.0
Ball coll OK,6,4,64,40,16,20,8,1,1,1537,0.0068
Ball coll OK,6,4,64,40,16,20,8,1,1,957,0.0141
Ball coll OK,6,4,64,40,16,20,8,1,1,399,0.0238
Ball coll OK,6,4,64,40,16,20,8,1,1,4992,0.0027
Ball coll OK,6,5,64,44,2,22,1,2,0,8277,0.0
Ball coll OK,6,4,64,40,16,20,8,1,1,2056,0.0051
Ball coll OK,6,5,64,44,2,22,1,2,0,3318,0.0
Ball coll OK,6,4,64,40,16,20,8,1,1,4202,0.0027
Ball coll OK,6,4,64,40,16,20,8,1,1,1089,0.0111
Ball coll OK,6,4,64,40,16,20,8,1,1,392,0.0303
Ball coll OK,6,5,64,44,2,22,1,2,0,5585,0.0
Ball coll OK,6,5,64,44,2,22,1,2,0,6633,0.0
Ball coll OK,6,5,64,44,2,22,1,2,0,1799,0.0
Ball coll OK,6,5,64,44,2,22,1,2,0,3790,0.0
Ball coll OK,6,5,64,44,2,22,1,2,0,280,0.0001
Ball coll OK,6,5,64,44,2,22,1,2,0,4287,0.0
Ball coll OK,6,5,64,44,2,22,1,2,0,1105,0.0
Ball coll OK,6,5,64,44,2,22,1,2,0,4683,0.0
Ball coll OK,6,5,64,44,2,22,1,2,0,5138,0.0
Ball coll OK,6,5,64,44,2,22,1,2,0,4010,0.0
Ball coll OK,6,5,64,44,2,22,1,2,0,213,0.0002
Ball coll OK,6,5,64,44,2,22,1,2,0,7562,0.0
Ball coll OK,6,5,64,44,2,22,1,2,0,151,0.0003
Ball coll OK,6,5,64,44,2,22,1,2,0,3260,0.0
Ball coll OK,6,5,64,44,2,22,1,2,0,7320,0.0
Ball coll OK,6,5,64,44,2,22,1,2,0,177,0.0002
Ball coll OK,6,5,64,44,2,22,1,2,0,4258,0.0
Ball coll OK,6,5,64,44,2,22,1,2,0,1743,0.0
Ball coll OK,6,5,64,44,2,22,1,2,0,136,0.0003
Ball coll OK,6,5,64,44,2,22,1,2,0,5192,0.0
Ball coll OK,6,5,64,44,2,22,1,2,0,1205,0.0
Ball coll OK,6,5,64,44,2,22,1,2,0,2125,0.0
Ball coll OK,6,5,64,44,2,22,1,2,0,1983,0.0
Ball coll OK,6,5,64,44,2,22,1,2,0,370,0.0001
Ball coll OK,6,5,64,44,2,22,1,2,0,2197,0.0
Ball coll OK,6,5,64,44,2,22,1,2,0,1620,0.0
Ball coll OK,6,5,64,44,2,22,1,2,0,1606,0.0
Ball coll OK,6,5,64,44,2,22,1,2,0,4237,0.0
Ball coll OK,6,5,64,44,2,22,1,2,0,10304,0.0
Ball coll OK,6,5,64,44,2,22,1,2,0,3451,0.0
2022-01-08 11:38:25.553861
Ball coll OK,7,4,128,100,6,50,3,1,0,1551,0.0159
Ball coll OK,7,4,128,100,6,50,3,1,0,420,0.0294
Ball coll OK,7,4,128,100,6,50,3,1,0,243,0.1667
Ball coll OK,7,4,128,100,6,50,3,1,0,83,1.0
Ball coll OK,7,4,128,100,6,50,3,1,0,905,0.0256
Ball coll OK,7,4,128,100,6,50,3,1,0,1318,0.0164
Ball coll OK,7,4,128,100,6,50,3,1,0,91,0.1111
Ball coll OK,7,4,128,100,6,50,3,1,0,1491,0.0103
Ball coll OK,7,4,128,100,6,50,3,1,0,2055,0.0112
Ball coll OK,7,4,128,100,6,50,3,1,0,245,0.1667
Ball coll OK,7,4,128,100,6,50,3,1,0,86,0.3333
Ball coll OK,7,4,128,100,6,50,3,1,0,2953,0.009
Ball coll OK,7,4,128,100,6,50,3,1,0,163,0.1429
Ball coll OK,7,4,128,100,6,50,3,1,0,1570,0.0119
Ball coll OK,7,4,128,100,6,50,3,1,0,620,0.0294
Ball coll OK,7,4,128,100,6,50,3,1,0,1623,0.0182
Ball coll OK,7,4,128,100,6,50,3,1,0,674,0.0417
Ball coll OK,7,4,128,100,6,50,3,1,0,1271,0.027
Ball coll OK,7,4,128,100,6,50,3,1,0,489,0.0323
Ball coll OK,7,4,128,100,6,50,3,1,0,1739,0.0112
Ball coll OK,7,4,128,100,6,50,3,1,0,5204,0.0043
Ball coll OK,7,4,128,100,6,50,3,1,0,764,0.0385
Ball coll OK,7,4,128,100,6,50,3,1,0,2226,0.0095
Ball coll OK,7,4,128,100,6,50,3,1,0,3987,0.0061
Ball coll OK,7,4,128,100,6,50,3,1,0,1274,0.0175
Ball coll OK,7,4,128,100,6,50,3,1,0,1207,0.0204
2022-01-08 21:34:26.999870
Ball coll OK,7,4,128,100,6,50,3,1,0,1845,0.0182
Ball coll OK,7,4,128,100,2,50,1,1,0,1062,0.0217
Ball coll OK,7,4,128,100,2,50,1,1,0,233,0.1
Ball coll OK,7,4,128,100,2,50,1,1,0,495,0.0526
Ball coll OK,7,4,128,100,2,50,1,1,0,348,0.0714
Ball coll OK,7,4,128,100,2,50,1,1,0,355,0.1
Ball coll OK,7,4,128,100,2,50,1,1,0,333,0.125
Ball coll OK,7,4,128,100,6,50,3,1,0,3111,0.0095
Ball coll OK,7,4,128,100,2,50,1,1,0,919,0.0256
Ball coll OK,7,4,128,100,6,50,3,1,0,1632,0.0145
Ball coll OK,7,4,128,100,2,50,1,1,0,1500,0.0189
Ball coll OK,7,4,128,100,2,50,1,1,0,81,0.5
Ball coll OK,7,4,128,100,6,50,3,1,0,1272,0.0303
Ball coll OK,7,4,128,100,2,50,1,1,0,1069,0.0196
